,discente,unidade,nota,media_final,aprovado,reposicao,reprovadoporfalta,numero_total_faltas,descricao,nivel_ensino,id_turma,codigo,disciplina,docente,semestre,reprovadomatematicamente
572124,c17a91c3a2f6e893c5782b3f0b18efe4,1,0.0,0.0,False,False,False,0,REPROVADO,GRADUAÇÃO,22188,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANNA GISELLE CAMARA DANTAS RIBEIRO RODRIGUES,2018.2,False
572125,c17a91c3a2f6e893c5782b3f0b18efe4,2,0.0,0.0,False,False,False,0,REPROVADO,GRADUAÇÃO,22188,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANNA GISELLE CAMARA DANTAS RIBEIRO RODRIGUES,2018.2,False
572126,c17a91c3a2f6e893c5782b3f0b18efe4,3,0.0,0.0,False,False,False,0,REPROVADO,GRADUAÇÃO,22188,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANNA GISELLE CAMARA DANTAS RIBEIRO RODRIGUES,2018.2,False
572127,b14b9334c24434a1f47889e1695b5f0c,3,9.0,6.8,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,22188,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANNA GISELLE CAMARA DANTAS RIBEIRO RODRIGUES,2018.2,False
572128,b14b9334c24434a1f47889e1695b5f0c,1,8.0,6.8,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,22188,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANNA GISELLE CAMARA DANTAS RIBEIRO RODRIGUES,2018.2,False
572129,b14b9334c24434a1f47889e1695b5f0c,2,3.5,6.8,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,22188,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANNA GISELLE CAMARA DANTAS RIBEIRO RODRIGUES,2018.2,False
572130,33043211972201b8af12268179f97343,1,10.0,9.2,True,False,False,0,APROVADO,GRADUAÇÃO,22188,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANNA GISELLE CAMARA DANTAS RIBEIRO RODRIGUES,2018.2,False
572131,33043211972201b8af12268179f97343,2,9.0,9.2,True,False,False,0,APROVADO,GRADUAÇÃO,22188,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANNA GISELLE CAMARA DANTAS RIBEIRO RODRIGUES,2018.2,False
572132,33043211972201b8af12268179f97343,3,8.5,9.2,True,False,False,0,APROVADO,GRADUAÇÃO,22188,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANNA GISELLE CAMARA DANTAS RIBEIRO RODRIGUES,2018.2,False
572133,5ded3657871d13d120448fc49c7bf108,3,0.0,2.0,False,False,False,0,REPROVADO,GRADUAÇÃO,22188,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANNA GISELLE CAMARA DANTAS RIBEIRO RODRIGUES,2018.2,False
572134,5ded3657871d13d120448fc49c7bf108,1,4.0,2.0,False,False,False,0,REPROVADO,GRADUAÇÃO,22188,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANNA GISELLE CAMARA DANTAS RIBEIRO RODRIGUES,2018.2,False
572135,5ded3657871d13d120448fc49c7bf108,2,2.0,2.0,False,False,False,0,REPROVADO,GRADUAÇÃO,22188,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANNA GISELLE CAMARA DANTAS RIBEIRO RODRIGUES,2018.2,False
572136,e5db23a373d8a56bc3346b4686f9985d,1,10.0,8.3,True,False,False,0,APROVADO,GRADUAÇÃO,22188,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANNA GISELLE CAMARA DANTAS RIBEIRO RODRIGUES,2018.2,False
572137,e5db23a373d8a56bc3346b4686f9985d,2,6.5,8.3,True,False,False,0,APROVADO,GRADUAÇÃO,22188,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANNA GISELLE CAMARA DANTAS RIBEIRO RODRIGUES,2018.2,False
572138,e5db23a373d8a56bc3346b4686f9985d,3,8.5,8.3,True,False,False,0,APROVADO,GRADUAÇÃO,22188,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANNA GISELLE CAMARA DANTAS RIBEIRO RODRIGUES,2018.2,False
572139,d634695b0a798a5aa7a8008b26d551d4,3,5.5,5.7,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,22188,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANNA GISELLE CAMARA DANTAS RIBEIRO RODRIGUES,2018.2,False
572140,d634695b0a798a5aa7a8008b26d551d4,1,5.0,5.7,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,22188,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANNA GISELLE CAMARA DANTAS RIBEIRO RODRIGUES,2018.2,False
572141,d634695b0a798a5aa7a8008b26d551d4,2,1.0,5.7,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,22188,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANNA GISELLE CAMARA DANTAS RIBEIRO RODRIGUES,2018.2,False
572142,1120536faa861b5a3e9550ddd8afdd33,1,8.0,7.8,True,False,False,0,APROVADO,GRADUAÇÃO,22188,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANNA GISELLE CAMARA DANTAS RIBEIRO RODRIGUES,2018.2,False
572143,1120536faa861b5a3e9550ddd8afdd33,2,6.5,7.8,True,False,False,0,APROVADO,GRADUAÇÃO,22188,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANNA GISELLE CAMARA DANTAS RIBEIRO RODRIGUES,2018.2,False
572144,1120536faa861b5a3e9550ddd8afdd33,3,9.0,7.8,True,False,False,0,APROVADO,GRADUAÇÃO,22188,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANNA GISELLE CAMARA DANTAS RIBEIRO RODRIGUES,2018.2,False
572145,562d1d2b6668dbe332fbd9fdcf8b2866,2,5.5,8.5,True,False,False,0,APROVADO,GRADUAÇÃO,22188,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANNA GISELLE CAMARA DANTAS RIBEIRO RODRIGUES,2018.2,False
572146,562d1d2b6668dbe332fbd9fdcf8b2866,3,10.0,8.5,True,False,False,0,APROVADO,GRADUAÇÃO,22188,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANNA GISELLE CAMARA DANTAS RIBEIRO RODRIGUES,2018.2,False
572147,562d1d2b6668dbe332fbd9fdcf8b2866,1,10.0,8.5,True,False,False,0,APROVADO,GRADUAÇÃO,22188,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANNA GISELLE CAMARA DANTAS RIBEIRO RODRIGUES,2018.2,False
572148,1d08ed0f028d6762984fbfa449312f5b,1,8.0,2.7,False,False,False,0,REPROVADO,GRADUAÇÃO,22188,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANNA GISELLE CAMARA DANTAS RIBEIRO RODRIGUES,2018.2,False
572149,1d08ed0f028d6762984fbfa449312f5b,2,0.0,2.7,False,False,False,0,REPROVADO,GRADUAÇÃO,22188,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANNA GISELLE CAMARA DANTAS RIBEIRO RODRIGUES,2018.2,False
572150,1d08ed0f028d6762984fbfa449312f5b,3,0.0,2.7,False,False,False,0,REPROVADO,GRADUAÇÃO,22188,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANNA GISELLE CAMARA DANTAS RIBEIRO RODRIGUES,2018.2,False
572151,7d1e318fcdb03fae40ee90695ad1c4c1,1,10.0,9.3,True,False,False,0,APROVADO,GRADUAÇÃO,22188,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANNA GISELLE CAMARA DANTAS RIBEIRO RODRIGUES,2018.2,False
572152,7d1e318fcdb03fae40ee90695ad1c4c1,2,8.0,9.3,True,False,False,0,APROVADO,GRADUAÇÃO,22188,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANNA GISELLE CAMARA DANTAS RIBEIRO RODRIGUES,2018.2,False
572153,7d1e318fcdb03fae40ee90695ad1c4c1,3,10.0,9.3,True,False,False,0,APROVADO,GRADUAÇÃO,22188,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANNA GISELLE CAMARA DANTAS RIBEIRO RODRIGUES,2018.2,False
572154,78463e4d56513d6a86910c1166242526,1,6.0,6.0,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,22188,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANNA GISELLE CAMARA DANTAS RIBEIRO RODRIGUES,2018.2,False
572155,78463e4d56513d6a86910c1166242526,2,5.0,6.0,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,22188,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANNA GISELLE CAMARA DANTAS RIBEIRO RODRIGUES,2018.2,False
572156,78463e4d56513d6a86910c1166242526,3,7.0,6.0,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,22188,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANNA GISELLE CAMARA DANTAS RIBEIRO RODRIGUES,2018.2,False
572157,9738ca4e9d9b190b399ef91c717a338b,1,10.0,9.0,True,False,False,0,APROVADO,GRADUAÇÃO,22188,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANNA GISELLE CAMARA DANTAS RIBEIRO RODRIGUES,2018.2,False
572158,9738ca4e9d9b190b399ef91c717a338b,2,8.5,9.0,True,False,False,0,APROVADO,GRADUAÇÃO,22188,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANNA GISELLE CAMARA DANTAS RIBEIRO RODRIGUES,2018.2,False
572159,9738ca4e9d9b190b399ef91c717a338b,3,8.5,9.0,True,False,False,0,APROVADO,GRADUAÇÃO,22188,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANNA GISELLE CAMARA DANTAS RIBEIRO RODRIGUES,2018.2,False
572160,d9f475a2ae45ad05932c49dc13e16ea5,1,10.0,8.3,True,False,False,0,APROVADO,GRADUAÇÃO,22188,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANNA GISELLE CAMARA DANTAS RIBEIRO RODRIGUES,2018.2,False
572161,d9f475a2ae45ad05932c49dc13e16ea5,2,6.0,8.3,True,False,False,0,APROVADO,GRADUAÇÃO,22188,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANNA GISELLE CAMARA DANTAS RIBEIRO RODRIGUES,2018.2,False
572162,d9f475a2ae45ad05932c49dc13e16ea5,3,9.0,8.3,True,False,False,0,APROVADO,GRADUAÇÃO,22188,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANNA GISELLE CAMARA DANTAS RIBEIRO RODRIGUES,2018.2,False
572163,3ec4c65d6f7244dab41e106bec8773be,2,8.5,9.5,True,False,False,0,APROVADO,GRADUAÇÃO,22188,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANNA GISELLE CAMARA DANTAS RIBEIRO RODRIGUES,2018.2,False
572164,3ec4c65d6f7244dab41e106bec8773be,1,10.0,9.5,True,False,False,0,APROVADO,GRADUAÇÃO,22188,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANNA GISELLE CAMARA DANTAS RIBEIRO RODRIGUES,2018.2,False
572165,3ec4c65d6f7244dab41e106bec8773be,3,10.0,9.5,True,False,False,0,APROVADO,GRADUAÇÃO,22188,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANNA GISELLE CAMARA DANTAS RIBEIRO RODRIGUES,2018.2,False
572166,d0f28b007b255f0f3718c63c6c0a1c84,1,10.0,8.7,True,False,False,0,APROVADO,GRADUAÇÃO,22188,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANNA GISELLE CAMARA DANTAS RIBEIRO RODRIGUES,2018.2,False
572167,d0f28b007b255f0f3718c63c6c0a1c84,2,7.0,8.7,True,False,False,0,APROVADO,GRADUAÇÃO,22188,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANNA GISELLE CAMARA DANTAS RIBEIRO RODRIGUES,2018.2,False
572168,d0f28b007b255f0f3718c63c6c0a1c84,3,9.0,8.7,True,False,False,0,APROVADO,GRADUAÇÃO,22188,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANNA GISELLE CAMARA DANTAS RIBEIRO RODRIGUES,2018.2,False
572169,0db7ff666f60a275e9b09b5f6eb68698,1,10.0,6.3,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,22188,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANNA GISELLE CAMARA DANTAS RIBEIRO RODRIGUES,2018.2,False
572170,0db7ff666f60a275e9b09b5f6eb68698,2,3.3,6.3,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,22188,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANNA GISELLE CAMARA DANTAS RIBEIRO RODRIGUES,2018.2,False
572171,0db7ff666f60a275e9b09b5f6eb68698,3,5.5,6.3,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,22188,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANNA GISELLE CAMARA DANTAS RIBEIRO RODRIGUES,2018.2,False
572172,33a93e3b12cc42f59de604079a31962c,3,6.0,6.2,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,22188,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANNA GISELLE CAMARA DANTAS RIBEIRO RODRIGUES,2018.2,False
572173,33a93e3b12cc42f59de604079a31962c,1,8.0,6.2,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,22188,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANNA GISELLE CAMARA DANTAS RIBEIRO RODRIGUES,2018.2,False
572174,33a93e3b12cc42f59de604079a31962c,2,2.5,6.2,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,22188,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANNA GISELLE CAMARA DANTAS RIBEIRO RODRIGUES,2018.2,False
572175,51545d0d1684ddb33ecdb4d56b0abb6f,1,2.0,1.0,False,False,False,0,REPROVADO,GRADUAÇÃO,22188,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANNA GISELLE CAMARA DANTAS RIBEIRO RODRIGUES,2018.2,False
572176,51545d0d1684ddb33ecdb4d56b0abb6f,2,1.0,1.0,False,False,False,0,REPROVADO,GRADUAÇÃO,22188,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANNA GISELLE CAMARA DANTAS RIBEIRO RODRIGUES,2018.2,False
572177,51545d0d1684ddb33ecdb4d56b0abb6f,3,0.0,1.0,False,False,False,0,REPROVADO,GRADUAÇÃO,22188,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANNA GISELLE CAMARA DANTAS RIBEIRO RODRIGUES,2018.2,False
572178,0c927fdc78dd768c802c5417bae0e9d9,3,10.0,8.3,True,False,False,0,APROVADO,GRADUAÇÃO,22188,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANNA GISELLE CAMARA DANTAS RIBEIRO RODRIGUES,2018.2,False
572179,0c927fdc78dd768c802c5417bae0e9d9,1,10.0,8.3,True,False,False,0,APROVADO,GRADUAÇÃO,22188,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANNA GISELLE CAMARA DANTAS RIBEIRO RODRIGUES,2018.2,False
572180,0c927fdc78dd768c802c5417bae0e9d9,2,5.0,8.3,True,False,False,0,APROVADO,GRADUAÇÃO,22188,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANNA GISELLE CAMARA DANTAS RIBEIRO RODRIGUES,2018.2,False
658035,46e92eebfeeeb573eea7df935d45682f,3,0.0,5.8,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,22190,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.2,False
658036,46e92eebfeeeb573eea7df935d45682f,1,9.2,5.8,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,22190,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.2,False
658037,46e92eebfeeeb573eea7df935d45682f,2,5.3,5.8,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,22190,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.2,False
658041,85fcfccb7737d3740a5ad0fc382e3131,1,5.3,5.7,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,22190,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.2,False
658042,85fcfccb7737d3740a5ad0fc382e3131,2,5.4,5.7,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,22190,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.2,False
658043,85fcfccb7737d3740a5ad0fc382e3131,3,6.3,5.7,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,22190,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.2,False
658044,76d1a58df7668ea7f09899ef533c797a,1,10.0,9.2,True,False,False,0,APROVADO,GRADUAÇÃO,22190,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.2,False
658045,76d1a58df7668ea7f09899ef533c797a,2,10.0,9.2,True,False,False,0,APROVADO,GRADUAÇÃO,22190,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.2,False
658046,76d1a58df7668ea7f09899ef533c797a,3,7.7,9.2,True,False,False,0,APROVADO,GRADUAÇÃO,22190,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.2,False
658047,65a39ec605db19a0410e6f597b7ff527,1,10.0,6.1,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,22190,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.2,False
658048,65a39ec605db19a0410e6f597b7ff527,2,3.9,6.1,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,22190,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.2,False
658049,65a39ec605db19a0410e6f597b7ff527,3,4.4,6.1,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,22190,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.2,False
658053,dc5d03bb44f9a15179990948ffdc0ef2,1,8.1,6.3,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,22190,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.2,False
658054,dc5d03bb44f9a15179990948ffdc0ef2,2,3.0,6.3,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,22190,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.2,False
658055,dc5d03bb44f9a15179990948ffdc0ef2,3,7.7,6.3,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,22190,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.2,False
658056,cbc5e7fb19a7ce8d3a0286d6dbb62436,2,8.5,9.0,True,False,False,0,APROVADO,GRADUAÇÃO,22190,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.2,False
658057,cbc5e7fb19a7ce8d3a0286d6dbb62436,3,8.5,9.0,True,False,False,0,APROVADO,GRADUAÇÃO,22190,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.2,False
658058,cbc5e7fb19a7ce8d3a0286d6dbb62436,1,10.0,9.0,True,False,False,0,APROVADO,GRADUAÇÃO,22190,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.2,False
658059,80c53b3366cc725150ce736a9bdb0ac3,1,10.0,6.5,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,22190,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.2,False
658060,80c53b3366cc725150ce736a9bdb0ac3,2,0.0,6.5,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,22190,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.2,False
658061,80c53b3366cc725150ce736a9bdb0ac3,3,5.4,6.5,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,22190,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.2,False
658062,91650f5131f1fb6957051e7fe8e581f6,1,9.2,5.5,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,22190,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.2,False
658063,91650f5131f1fb6957051e7fe8e581f6,2,0.5,5.5,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,22190,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.2,False
658064,91650f5131f1fb6957051e7fe8e581f6,3,4.4,5.5,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,22190,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.2,False
658065,a97c758221c3d101f744d0769139f803,1,6.6,5.9,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,22190,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.2,False
658066,a97c758221c3d101f744d0769139f803,2,3.0,5.9,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,22190,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.2,False
658067,a97c758221c3d101f744d0769139f803,3,8.0,5.9,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,22190,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.2,False
658068,5b5d8914004efd8c0bef04e069c96ad0,1,6.3,3.2,False,False,False,0,REPROVADO,GRADUAÇÃO,22190,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.2,False
658069,5b5d8914004efd8c0bef04e069c96ad0,2,3.4,3.2,False,False,False,0,REPROVADO,GRADUAÇÃO,22190,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.2,False
658070,5b5d8914004efd8c0bef04e069c96ad0,3,0.0,3.2,False,False,False,0,REPROVADO,GRADUAÇÃO,22190,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.2,False
658071,34498f726cd34b40bbb2c1c2f8d059f8,2,6.1,7.5,True,False,False,0,APROVADO,GRADUAÇÃO,22190,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.2,False
658072,34498f726cd34b40bbb2c1c2f8d059f8,3,6.5,7.5,True,False,False,0,APROVADO,GRADUAÇÃO,22190,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.2,False
658073,34498f726cd34b40bbb2c1c2f8d059f8,1,9.8,7.5,True,False,False,0,APROVADO,GRADUAÇÃO,22190,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.2,False
658074,5466ada7f15e5ae29779aada47154cde,1,10.0,5.7,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,22190,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.2,False
658075,5466ada7f15e5ae29779aada47154cde,2,4.0,5.7,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,22190,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.2,False
658076,5466ada7f15e5ae29779aada47154cde,3,0.0,5.7,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,22190,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.2,False
658077,ffefeb3e7a006bb79dbbee4073aefd1c,1,5.8,5.2,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,22190,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.2,False
